qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
HGDLLJHE_02338	CC	0016020	membrane	1.03860667386	0.452676302323	1	95
HGDLLJHE_02338	MF	0015138	fumarate transmembrane transporter activity	11.7458175226	0.80233193292	2	95
HGDLLJHE_02338	BP	0070778	L-aspartate transmembrane transport	11.129008129	0.78908964021	2	95
HGDLLJHE_02338	MF	0015141	succinate transmembrane transporter activity	11.05014695	0.787370374222	4	95
HGDLLJHE_02338	BP	0071422	succinate transmembrane transport	10.6782697849	0.779179071199	4	95
HGDLLJHE_02338	MF	0008509	monoatomic anion transmembrane transporter activity	8.55685687075	0.729440574563	7	95
HGDLLJHE_02338	BP	0098656	monoatomic anion transmembrane transport	8.22236711485	0.721056211407	9	95
HGDLLJHE_02338	BP	0098661	inorganic anion transmembrane transport	7.63963579811	0.706031218717	12	95
HGDLLJHE_02339	BP	0015976	carbon utilization	11.542993564	0.798016728916	1	98
HGDLLJHE_02339	MF	0004089	carbonate dehydratase activity	10.71498685	0.779994115636	1	98
HGDLLJHE_02339	CC	0005737	cytoplasm	1.26629113952	0.468092982548	1	97
HGDLLJHE_02339	BP	0071241	cellular response to inorganic substance	9.70618515969	0.757066985941	2	97
HGDLLJHE_02339	BP	0034599	cellular response to oxidative stress	8.10072085608	0.717964832568	3	97
HGDLLJHE_02339	MF	0008270	zinc ion binding	5.07958425735	0.631950787747	4	98
HGDLLJHE_02339	BP	1901701	cellular response to oxygen-containing compound	7.70854584831	0.707837173257	5	97
HGDLLJHE_02339	BP	0010033	response to organic substance	6.34474678	0.670441097161	10	97
HGDLLJHE_02340	BP	0006178	guanine salvage	11.4824448812	0.796721183211	1	98
HGDLLJHE_02340	MF	0004422	hypoxanthine phosphoribosyltransferase activity	11.1676505582	0.789929866582	1	98
HGDLLJHE_02340	CC	0005829	cytosol	2.65618179619	0.541344009129	1	98
HGDLLJHE_02340	MF	0052657	guanine phosphoribosyltransferase activity	10.8992590946	0.784063656802	2	88
HGDLLJHE_02340	BP	0032263	GMP salvage	10.9039204615	0.784166152348	4	98
HGDLLJHE_02340	BP	0032264	IMP salvage	10.6411405582	0.778353451412	5	98
HGDLLJHE_02340	MF	0000287	magnesium ion binding	5.51352035016	0.645642473276	5	98
HGDLLJHE_02340	BP	0046100	hypoxanthine metabolic process	10.335761884	0.771507541961	6	98
HGDLLJHE_02340	BP	0006166	purine ribonucleoside salvage	9.52322662446	0.752783215321	8	98
HGDLLJHE_02340	MF	0000166	nucleotide binding	2.44881172838	0.531918827613	8	98
HGDLLJHE_02341	MF	0000976	transcription cis-regulatory region binding	5.57264480126	0.647465653546	1	99
HGDLLJHE_02341	BP	0006355	regulation of DNA-templated transcription	3.42365023711	0.573365135243	1	99
HGDLLJHE_02341	CC	0032993	protein-DNA complex	0.0625144652221	0.341004200457	1	1
HGDLLJHE_02341	MF	0003700	DNA-binding transcription factor activity	4.43314302612	0.610419040535	6	99
HGDLLJHE_02341	MF	0008233	peptidase activity	0.177958928901	0.36595287925	12	4
HGDLLJHE_02341	BP	0006508	proteolysis	0.167326584942	0.364094891055	16	4
HGDLLJHE_02341	BP	1902680	positive regulation of RNA biosynthetic process	0.0690640736996	0.342858624561	19	1
HGDLLJHE_02342	MF	0004148	dihydrolipoyl dehydrogenase activity	10.7199978198	0.780105240648	1	99
HGDLLJHE_02342	CC	0005737	cytoplasm	0.0253344185412	0.327811178237	1	2
HGDLLJHE_02342	MF	0050660	flavin adenine dinucleotide binding	5.9440021984	0.658702310881	4	99
HGDLLJHE_02343	MF	0004742	dihydrolipoyllysine-residue acetyltransferase activity	11.8205438225	0.803912377884	1	70
HGDLLJHE_02343	CC	0045254	pyruvate dehydrogenase complex	11.579197699	0.798789757286	1	70
HGDLLJHE_02343	BP	0006086	acetyl-CoA biosynthetic process from pyruvate	10.2289482362	0.769089195419	1	70
HGDLLJHE_02343	MF	0031405	lipoic acid binding	11.372503706	0.794360035671	3	70
HGDLLJHE_02343	CC	0005737	cytoplasm	1.26677350087	0.468124099783	6	70
HGDLLJHE_02343	BP	0006096	glycolytic process	7.60277882422	0.705061948819	9	70
HGDLLJHE_02344	MF	0004739	pyruvate dehydrogenase (acetyl-transferring) activity	9.23269519001	0.745895287825	1	84
HGDLLJHE_02344	MF	0046872	metal ion binding	2.43284725565	0.531176965727	6	97
HGDLLJHE_02345	MF	0003700	DNA-binding transcription factor activity	4.4331716861	0.61042002876	1	98
HGDLLJHE_02345	BP	0006355	regulation of DNA-templated transcription	3.42367237079	0.573366003693	1	98
HGDLLJHE_02345	MF	0003677	DNA binding	3.17536020775	0.563439726896	3	98
HGDLLJHE_02346	MF	0008409	5'-3' exonuclease activity	8.90650532333	0.738031522038	1	94
HGDLLJHE_02346	BP	0006310	DNA recombination	5.32384543142	0.639726635037	1	94
HGDLLJHE_02346	BP	0006281	DNA repair	4.82228401162	0.62355483642	2	94
HGDLLJHE_02346	MF	0003676	nucleic acid binding	2.04848589566	0.512517973423	6	94
HGDLLJHE_02346	MF	0008855	exodeoxyribonuclease VII activity	1.32017598611	0.47153321948	7	12
HGDLLJHE_02347	CC	0042597	periplasmic space	6.08357792136	0.66283449521	1	96
HGDLLJHE_02347	MF	0016853	isomerase activity	1.66370600239	0.491985824868	1	30
HGDLLJHE_02347	CC	0005886	plasma membrane	1.16823583762	0.461639360563	2	45
HGDLLJHE_02347	MF	0140096	catalytic activity, acting on a protein	0.167591907142	0.364141962299	6	4
HGDLLJHE_02348	MF	0009037	tyrosine-based site-specific recombinase activity	11.4127575547	0.795225864797	1	96
HGDLLJHE_02348	BP	0006313	DNA transposition	8.11060222022	0.718216808646	1	96
HGDLLJHE_02348	CC	0005737	cytoplasm	1.27935115871	0.46893340602	1	96
HGDLLJHE_02348	BP	0007059	chromosome segregation	7.53888179636	0.703375991838	3	96
HGDLLJHE_02348	BP	0015074	DNA integration	7.08249230553	0.691120067513	4	96
HGDLLJHE_02348	MF	0003677	DNA binding	3.17536941483	0.563440102009	6	96
HGDLLJHE_02348	BP	0051301	cell division	6.00060037264	0.660383704547	7	96
HGDLLJHE_02349	MF	0010181	FMN binding	7.70273572055	0.70768521723	1	95
HGDLLJHE_02349	MF	0009055	electron transfer activity	4.9964018296	0.629260224965	2	94
HGDLLJHE_02350	MF	0008745	N-acetylmuramoyl-L-alanine amidase activity	9.96408317537	0.763037391176	1	98
HGDLLJHE_02350	BP	0009254	peptidoglycan turnover	9.53359686842	0.753027117316	1	98
HGDLLJHE_02350	CC	0005737	cytoplasm	1.24104519605	0.466456006102	1	97
HGDLLJHE_02350	BP	0009253	peptidoglycan catabolic process	8.93840816233	0.738806918653	2	98
HGDLLJHE_02351	MF	0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	11.7251212827	0.801893323575	1	95
HGDLLJHE_02351	BP	0034213	quinolinate catabolic process	11.5877740332	0.798972701504	1	95
HGDLLJHE_02351	CC	0005737	cytoplasm	1.2661619863	0.468084649841	1	95
HGDLLJHE_02351	BP	0009435	NAD biosynthetic process	8.63655553226	0.731414009319	4	95
HGDLLJHE_02352	CC	0009289	pilus	10.6799873395	0.779217228642	1	13
HGDLLJHE_02352	BP	0015628	protein secretion by the type II secretion system	7.97209327996	0.714670683714	1	11
HGDLLJHE_02352	MF	0004140	dephospho-CoA kinase activity	0.773791028334	0.432425749957	1	1
HGDLLJHE_02352	CC	0015627	type II protein secretion system complex	8.04775377999	0.716611537656	2	11
HGDLLJHE_02352	BP	0007155	cell adhesion	6.83857360603	0.684407678193	3	13
HGDLLJHE_02352	CC	0016020	membrane	1.03814289891	0.452643260284	6	13
HGDLLJHE_02352	CC	0071944	cell periphery	0.312491040869	0.385868104045	8	1
HGDLLJHE_02352	BP	0043107	type IV pilus-dependent motility	3.11618298981	0.561017402104	19	2
HGDLLJHE_02353	BP	0009297	pilus assembly	10.733816557	0.780411555277	1	97
HGDLLJHE_02353	MF	0016887	ATP hydrolysis activity	4.61789261573	0.616724381633	1	97
HGDLLJHE_02353	CC	0005886	plasma membrane	2.47658818589	0.533203846328	1	97
HGDLLJHE_02353	CC	0005737	cytoplasm	1.26692712653	0.468134008963	3	96
HGDLLJHE_02353	MF	0005524	ATP binding	3.0695057874	0.559090474067	7	97
HGDLLJHE_02354	BP	0015628	protein secretion by the type II secretion system	9.1197558935	0.743188515577	1	100
HGDLLJHE_02354	CC	0005886	plasma membrane	2.47657932705	0.533203437645	1	100
HGDLLJHE_02355	BP	0006465	signal peptide processing	9.33250871248	0.748273730608	1	95
HGDLLJHE_02355	MF	0004190	aspartic-type endopeptidase activity	7.80960518609	0.710471140574	1	95
HGDLLJHE_02355	CC	0005886	plasma membrane	2.45129633984	0.532034068684	1	95
HGDLLJHE_02355	MF	0008168	methyltransferase activity	5.33299093868	0.640014272407	4	96
HGDLLJHE_02355	BP	0032259	methylation	5.15219619786	0.634281489965	5	96
HGDLLJHE_02356	MF	0004140	dephospho-CoA kinase activity	11.0886406804	0.788210346332	1	46
HGDLLJHE_02356	BP	0015937	coenzyme A biosynthetic process	8.78685109559	0.735110888713	1	46
HGDLLJHE_02356	CC	0005737	cytoplasm	1.20805916823	0.464291853696	1	45
HGDLLJHE_02356	CC	0016020	membrane	0.0126554424534	0.321034478855	4	1
HGDLLJHE_02356	MF	0005524	ATP binding	2.93584032199	0.55348994944	5	46
HGDLLJHE_02357	BP	0000917	division septum assembly	9.3912032085	0.749666417714	1	98
HGDLLJHE_02357	CC	0032153	cell division site	7.61070157042	0.705270500208	1	98
HGDLLJHE_02357	BP	0043093	FtsZ-dependent cytokinesis	9.27048741266	0.746797338762	2	98
HGDLLJHE_02357	CC	0005737	cytoplasm	1.25455397	0.467333980249	2	98
HGDLLJHE_02358	MF	0008657	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity	13.3487787309	0.835202437256	1	8
HGDLLJHE_02358	BP	0006355	regulation of DNA-templated transcription	3.42081850149	0.573254004438	1	8
HGDLLJHE_02358	MF	0008270	zinc ion binding	5.07536366847	0.631814804368	9	8
HGDLLJHE_02359	CC	0022625	cytosolic large ribosomal subunit	6.42723417089	0.672810900564	1	98
HGDLLJHE_02359	MF	0003735	structural constituent of ribosome	3.78401118852	0.587150808545	1	98
HGDLLJHE_02359	BP	0006412	translation	3.40814161888	0.572755938335	1	98
HGDLLJHE_02360	MF	0052906	tRNA (guanine(37)-N1)-methyltransferase activity	11.3264060625	0.793366626722	1	96
HGDLLJHE_02360	BP	0002939	tRNA N1-guanine methylation	10.8176931613	0.782266600201	1	96
HGDLLJHE_02360	CC	0005829	cytosol	2.62752282301	0.540063907128	1	96
HGDLLJHE_02361	MF	0043022	ribosome binding	7.55680207582	0.703849546457	1	98
HGDLLJHE_02361	BP	0042274	ribosomal small subunit biogenesis	7.49200265965	0.702134512535	1	98
HGDLLJHE_02361	CC	0005840	ribosome	3.52149184916	0.577177069706	1	98
HGDLLJHE_02361	BP	0006364	rRNA processing	6.21060444049	0.666554144433	2	98
HGDLLJHE_02361	CC	0005737	cytoplasm	1.27933696215	0.468932494795	6	98
HGDLLJHE_02362	CC	0015935	small ribosomal subunit	6.62822787824	0.678522409021	1	98
HGDLLJHE_02362	MF	0003735	structural constituent of ribosome	3.78430646793	0.587161828635	1	98
HGDLLJHE_02362	BP	0006412	translation	3.40840756791	0.572766396795	1	98
HGDLLJHE_02362	CC	0005737	cytoplasm	1.25374486493	0.467281527663	10	98
HGDLLJHE_02363	MF	0008312	7S RNA binding	11.079509489	0.788011226578	1	96
HGDLLJHE_02363	BP	0006616	SRP-dependent cotranslational protein targeting to membrane, translocation	9.98398412571	0.763494874297	1	96
HGDLLJHE_02363	CC	0048500	signal recognition particle	9.51921471097	0.752688821869	1	96
HGDLLJHE_02363	MF	0005048	signal sequence binding	9.38881396827	0.749609811586	2	96
HGDLLJHE_02363	CC	0005829	cytosol	2.71029973373	0.543742585533	3	96
HGDLLJHE_02363	MF	0003924	GTPase activity	6.6296000218	0.678561100469	4	96
HGDLLJHE_02363	MF	0005525	GTP binding	6.02602345857	0.661136380885	5	96
HGDLLJHE_02363	MF	0016887	ATP hydrolysis activity	4.61789163844	0.616724348616	8	96
HGDLLJHE_02364	BP	0017004	cytochrome complex assembly	8.3270240288	0.723697590303	1	65
HGDLLJHE_02364	MF	0020037	heme binding	5.44579997575	0.643542173764	1	65
HGDLLJHE_02364	CC	0005886	plasma membrane	2.47653502859	0.53320139402	1	65
HGDLLJHE_02364	MF	0004355	glutamate synthase (NADPH) activity	0.397970612441	0.396299292251	5	2
HGDLLJHE_02365	MF	0050660	flavin adenine dinucleotide binding	5.94154709073	0.658629194862	1	96
HGDLLJHE_02365	CC	0005886	plasma membrane	2.47658459295	0.533203680576	1	97
HGDLLJHE_02365	MF	0016740	transferase activity	0.0237715723307	0.327086983055	10	1
HGDLLJHE_02366	MF	0043768	S-ribosylhomocysteine lyase activity	13.7585006308	0.843282416292	1	98
HGDLLJHE_02366	BP	0009372	quorum sensing	11.6729514551	0.800785982916	1	98
HGDLLJHE_02366	MF	0005506	iron ion binding	6.25114478997	0.667733243179	3	98
HGDLLJHE_02366	MF	0016787	hydrolase activity	0.023079271467	0.32675858571	12	1
HGDLLJHE_02368	MF	0004357	glutamate-cysteine ligase activity	11.3764542365	0.794445076265	1	97
HGDLLJHE_02368	BP	0006750	glutathione biosynthetic process	10.3006051197	0.77071295021	1	97
HGDLLJHE_02368	CC	0005829	cytosol	2.63043895469	0.540194479127	1	97
HGDLLJHE_02368	MF	0005524	ATP binding	2.97906013331	0.555314532605	5	97
HGDLLJHE_02368	MF	0046872	metal ion binding	2.43417600299	0.531238804707	13	97
HGDLLJHE_02369	MF	0008237	metallopeptidase activity	6.25151308373	0.667743937292	1	95
HGDLLJHE_02369	BP	0006508	proteolysis	4.3382610438	0.607129712689	1	95
HGDLLJHE_02369	CC	0005777	peroxisome	0.660413464821	0.422697980895	1	8
HGDLLJHE_02369	CC	0070013	intracellular organelle lumen	0.47062731398	0.404310513932	3	8
HGDLLJHE_02369	MF	0046872	metal ion binding	2.50809073344	0.53465255436	4	95
HGDLLJHE_02369	BP	0043171	peptide catabolic process	0.880300348985	0.440932916249	6	8
HGDLLJHE_02369	CC	0005829	cytosol	0.243029328069	0.37628070302	6	8
HGDLLJHE_02369	BP	0042445	hormone metabolic process	0.748682878693	0.430336424172	8	8
HGDLLJHE_02369	MF	0004175	endopeptidase activity	0.554417166621	0.412814750615	12	9
HGDLLJHE_02369	BP	0030163	protein catabolic process	0.551477469054	0.412527740119	13	8
HGDLLJHE_02369	BP	0043603	amide metabolic process	0.512461315369	0.408643457757	14	8
HGDLLJHE_02370	CC	0016020	membrane	1.03850826588	0.45266929178	1	51
HGDLLJHE_02371	MF	0003960	NADPH:quinone reductase activity	5.01620206272	0.629902688698	1	45
HGDLLJHE_02371	MF	0070402	NADPH binding	4.51431980267	0.613205405094	2	44
HGDLLJHE_02371	MF	0048038	quinone binding	3.56767950973	0.578958144475	3	44
HGDLLJHE_02372	BP	0006814	sodium ion transport	7.49814154974	0.702297306604	1	2
HGDLLJHE_02372	MF	0016829	lyase activity	4.64172385781	0.617528466996	1	2
HGDLLJHE_02372	CC	0005886	plasma membrane	2.4730392674	0.533040066121	1	2
HGDLLJHE_02372	MF	0015399	primary active transmembrane transporter activity	2.20227119837	0.520177543531	2	1
HGDLLJHE_02372	BP	0055085	transmembrane transport	1.26630387129	0.468093803954	8	1
HGDLLJHE_02374	MF	0004736	pyruvate carboxylase activity	12.543616069	0.818954372201	1	98
HGDLLJHE_02374	BP	0006814	sodium ion transport	7.50891855773	0.702582935434	1	98
HGDLLJHE_02374	MF	0008948	oxaloacetate decarboxylase activity	11.305494765	0.792915319658	2	98
HGDLLJHE_02374	MF	0016743	carboxyl- or carbamoyltransferase activity	0.46534595407	0.403750024551	9	5
HGDLLJHE_02375	BP	0036376	sodium ion export across plasma membrane	11.2856704774	0.792487086853	1	99
HGDLLJHE_02375	MF	0008948	oxaloacetate decarboxylase activity	11.2624942261	0.791985969702	1	98
HGDLLJHE_02375	CC	0005886	plasma membrane	2.47643206786	0.533196644054	1	99
HGDLLJHE_02375	MF	0015081	sodium ion transmembrane transporter activity	7.95907611708	0.714335838446	2	99
HGDLLJHE_02375	MF	0015399	primary active transmembrane transporter activity	3.63498382035	0.581532998907	11	75
HGDLLJHE_02383	BP	0045948	positive regulation of translational initiation	12.6087378887	0.820287553434	1	97
HGDLLJHE_02383	MF	0048027	mRNA 5'-UTR binding	12.4922830802	0.817901036506	1	99
HGDLLJHE_02383	CC	0005829	cytosol	2.71012876117	0.543735045708	1	99
HGDLLJHE_02383	BP	0045947	negative regulation of translational initiation	12.2994010126	0.81392368712	2	99
HGDLLJHE_02383	BP	0006109	regulation of carbohydrate metabolic process	9.7987638445	0.759219229609	4	99
HGDLLJHE_02383	BP	0006402	mRNA catabolic process	8.21493041232	0.720867882567	8	99
HGDLLJHE_02383	BP	1902208	regulation of bacterial-type flagellum assembly	0.130375997942	0.357128259361	57	1
HGDLLJHE_02383	BP	0044781	bacterial-type flagellum organization	0.091235076498	0.348557870072	61	1
HGDLLJHE_02384	MF	0004072	aspartate kinase activity	10.3975440499	0.772900637661	1	94
HGDLLJHE_02384	BP	0009090	homoserine biosynthetic process	10.2026840352	0.768492621354	1	94
HGDLLJHE_02384	CC	0005829	cytosol	2.54929107094	0.536533573109	1	94
HGDLLJHE_02384	BP	0009089	lysine biosynthetic process via diaminopimelate	7.87335286694	0.712123874396	3	94
HGDLLJHE_02384	BP	0009088	threonine biosynthetic process	7.47628585914	0.701717422564	7	82
HGDLLJHE_02384	MF	0005524	ATP binding	2.00919205784	0.510515151345	7	65
HGDLLJHE_02385	MF	0004813	alanine-tRNA ligase activity	10.7643478776	0.781087633002	1	97
HGDLLJHE_02385	BP	0006419	alanyl-tRNA aminoacylation	10.5080895699	0.775382985379	1	97
HGDLLJHE_02385	CC	0005829	cytosol	2.65713193612	0.541386330181	1	97
HGDLLJHE_02385	MF	0002161	aminoacyl-tRNA editing activity	8.54730898366	0.729203542029	2	97
HGDLLJHE_02385	BP	0006450	regulation of translational fidelity	7.94936110857	0.714085757235	2	97
HGDLLJHE_02385	MF	0000049	tRNA binding	6.78034262759	0.68278760206	3	97
HGDLLJHE_02385	BP	0045892	negative regulation of DNA-templated transcription	6.16548389619	0.665237298491	6	97
HGDLLJHE_02385	MF	0008270	zinc ion binding	4.97999758545	0.628726986984	8	97
HGDLLJHE_02385	MF	0005524	ATP binding	3.00929082796	0.556582907116	15	97
HGDLLJHE_02386	MF	0004813	alanine-tRNA ligase activity	10.9633766648	0.785471576488	1	1
HGDLLJHE_02386	BP	0006419	alanyl-tRNA aminoacylation	10.7023802363	0.779714432009	1	1
HGDLLJHE_02386	CC	0005829	cytosol	2.70626131699	0.543564429324	1	1
HGDLLJHE_02386	MF	0002161	aminoacyl-tRNA editing activity	8.70534554659	0.73311002366	2	1
HGDLLJHE_02386	BP	0006450	regulation of translational fidelity	8.09634183776	0.717853117886	2	1
HGDLLJHE_02386	MF	0000049	tRNA binding	6.90570864002	0.686266942339	3	1
HGDLLJHE_02386	BP	0045892	negative regulation of DNA-templated transcription	6.27948139945	0.668555132606	6	1
HGDLLJHE_02386	MF	0005524	ATP binding	3.0649314957	0.558900852322	13	1
HGDLLJHE_02387	BP	0006282	regulation of DNA repair	10.5511584723	0.776346579675	1	93
HGDLLJHE_02387	CC	0005737	cytoplasm	1.279310413	0.468930790687	1	93
HGDLLJHE_02388	MF	0003684	damaged DNA binding	8.39947551804	0.725516442556	1	99
HGDLLJHE_02388	BP	0009432	SOS response	8.14606921948	0.719119959941	1	99
HGDLLJHE_02388	CC	0005829	cytosol	2.71029099463	0.543742200147	1	99
HGDLLJHE_02388	MF	0003697	single-stranded DNA binding	8.29508193455	0.72289319008	2	99
HGDLLJHE_02388	BP	0006310	DNA recombination	5.66129847527	0.65018137751	2	99
HGDLLJHE_02388	MF	0008094	ATP-dependent activity, acting on DNA	6.5522317443	0.676373195098	3	99
HGDLLJHE_02388	BP	0006281	DNA repair	5.12794548113	0.633504926509	3	99
HGDLLJHE_02388	MF	0140299	small molecule sensor activity	6.47862600641	0.674279668324	4	99
HGDLLJHE_02388	MF	0016887	ATP hydrolysis activity	4.61787674849	0.616723845569	6	99
HGDLLJHE_02388	MF	0005524	ATP binding	3.06949524047	0.559090037019	14	99
HGDLLJHE_02388	BP	0006508	proteolysis	0.086065892207	0.34729730799	18	2
HGDLLJHE_02388	MF	0008233	peptidase activity	0.0915347313	0.34862983498	33	2
HGDLLJHE_02389	MF	0019159	nicotinamide-nucleotide amidase activity	7.01630579601	0.689310264748	1	8
HGDLLJHE_02391	MF	0004803	transposase activity	8.59832320347	0.730468472332	1	96
HGDLLJHE_02391	BP	0006313	DNA transposition	8.11058200599	0.718216293337	1	96
HGDLLJHE_02391	MF	0003677	DNA binding	3.17536150078	0.563439779577	4	96
HGDLLJHE_02392	MF	0030246	carbohydrate binding	6.94414021191	0.687327215254	1	93
HGDLLJHE_02392	BP	0006032	chitin catabolic process	6.202036183	0.666304448158	1	52
HGDLLJHE_02392	CC	0005576	extracellular region	5.1714942622	0.63489815322	1	93
HGDLLJHE_02392	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	6.22108595675	0.666859362808	2	93
HGDLLJHE_02392	BP	0005975	carbohydrate metabolic process	4.13138672188	0.599830804073	8	93
HGDLLJHE_02393	MF	0004568	chitinase activity	10.8585882069	0.783168441498	1	7
HGDLLJHE_02393	BP	0006032	chitin catabolic process	10.8067780232	0.782025605153	1	7
HGDLLJHE_02393	CC	0005576	extracellular region	5.17084039098	0.634877277832	1	7
HGDLLJHE_02393	MF	0008061	chitin binding	10.3345656008	0.771480526527	2	7
HGDLLJHE_02393	MF	0030246	carbohydrate binding	4.75619035742	0.621362204175	5	4
HGDLLJHE_02393	BP	0000272	polysaccharide catabolic process	7.60601028404	0.705147024035	8	7
HGDLLJHE_02395	MF	0030983	mismatched DNA binding	9.62626980716	0.755200867252	1	95
